,coddpto,departamento,codmunicipio,municipio,cultivo,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_tha,Precipitación mm,Humedad %,Temperatura°C
1539,13,Bolívar,"13,001",cartagena de indias,sorgo,2019,9.0,9.0,9.0,1.0,949.2333333333332,81.6663802978236,28.71410509679968
1540,13,Bolívar,"13,001",cartagena de indias,melon,2019,20.0,20.0,180.0,9.0,949.2333333333332,81.6663802978236,28.71410509679968
1541,13,Bolívar,"13,001",cartagena de indias,patilla,2019,6.0,6.0,48.0,8.0,949.2333333333332,81.6663802978236,28.71410509679968
1542,13,Bolívar,"13,001",cartagena de indias,berenjena,2019,3.0,3.0,12.0,4.0,949.2333333333332,81.6663802978236,28.71410509679968
1543,13,Bolívar,"13,001",cartagena de indias,pepino cohombro,2019,2.0,2.0,2.0,1.0,949.2333333333332,81.6663802978236,28.71410509679968
1544,13,Bolívar,"13,001",cartagena de indias,pimenton,2019,3.0,3.0,3.0,1.0,949.2333333333332,81.6663802978236,28.71410509679968
1545,13,Bolívar,"13,001",cartagena de indias,yuca,2019,600.0,600.0,6000.0,10.0,949.2333333333332,81.6663802978236,28.71410509679968
1546,13,Bolívar,"13,001",cartagena de indias,arroz,2019,90.0,90.0,180.0,2.0,949.2333333333332,81.6663802978236,28.71410509679968
1547,13,Bolívar,"13,001",cartagena de indias,maiz,2019,70.0,70.0,20.0,0.0,949.2333333333332,81.6663802978236,28.71410509679968
1548,13,Bolívar,"13,001",cartagena de indias,melon,2019,80.0,80.0,800.0,10.0,949.2333333333332,81.6663802978236,28.71410509679968
1549,13,Bolívar,"13,001",cartagena de indias,patilla,2019,10.0,10.0,100.0,10.0,949.2333333333332,81.6663802978236,28.71410509679968
1550,13,Bolívar,"13,001",cartagena de indias,aji,2019,4.0,4.0,20.0,5.0,949.2333333333332,81.6663802978236,28.71410509679968
1551,13,Bolívar,"13,001",cartagena de indias,berenjena,2019,6.0,6.0,30.0,5.0,949.2333333333332,81.6663802978236,28.71410509679968
1552,13,Bolívar,"13,001",cartagena de indias,cilantro,2019,3.0,3.0,3.0,1.0,949.2333333333332,81.6663802978236,28.71410509679968
1553,13,Bolívar,"13,001",cartagena de indias,pepino cohombro,2019,3.0,3.0,3.0,1.0,949.2333333333332,81.6663802978236,28.71410509679968
1554,13,Bolívar,"13,001",cartagena de indias,frijol,2019,14.0,14.0,10.0,1.0,949.2333333333332,81.6663802978236,28.71410509679968
1555,13,Bolívar,"13,001",cartagena de indias,ñame,2019,30.0,30.0,300.0,10.0,949.2333333333332,81.6663802978236,28.71410509679968
1556,13,Bolívar,"13,001",cartagena de indias,ciruela,2019,30.0,30.0,300.0,10.0,949.2333333333332,81.6663802978236,28.71410509679968
1557,13,Bolívar,"13,001",cartagena de indias,coco,2019,170.0,160.0,3600.0,23.0,949.2333333333332,81.6663802978236,28.71410509679968
1558,13,Bolívar,"13,001",cartagena de indias,guanabana,2019,12.0,9.0,90.0,10.0,949.2333333333332,81.6663802978236,28.71410509679968
1559,13,Bolívar,"13,001",cartagena de indias,mango,2019,20.0,17.0,340.0,20.0,949.2333333333332,81.6663802978236,28.71410509679968
1560,13,Bolívar,"13,001",cartagena de indias,platano,2019,40.0,30.0,450.0,15.0,949.2333333333332,81.6663802978236,28.71410509679968
1561,13,Bolívar,"13,188",cicuco,maiz,2019,35.0,34.0,44.0,1.0,1343.0,91.0,30.0
1562,13,Bolívar,"13,188",cicuco,yuca,2019,98.0,88.0,528.0,6.0,1343.0,91.0,30.0
1563,13,Bolívar,"13,188",cicuco,maiz,2019,41.0,40.0,50.0,1.0,1343.0,91.0,30.0
1564,13,Bolívar,"13,188",cicuco,yuca,2019,0.0,0.0,0.0,0.0,1343.0,91.0,30.0
1565,13,Bolívar,"13,188",cicuco,frijol,2019,3.0,3.0,2.0,1.0,1343.0,91.0,30.0
1566,13,Bolívar,"13,188",cicuco,ahuyama,2019,8.0,8.0,19.0,3.0,1343.0,91.0,30.0
1567,13,Bolívar,"13,188",cicuco,mango,2019,9.0,9.0,135.0,15.0,1343.0,91.0,30.0
1568,13,Bolívar,"13,188",cicuco,platano,2019,80.0,80.0,520.0,7.0,1343.0,91.0,30.0
1569,13,Bolívar,"13,213",clemencia,maiz,2019,500.0,500.0,650.0,1.0,139.0,100.0,31.0
1570,13,Bolívar,"13,213",clemencia,ñame,2019,90.0,90.0,720.0,8.0,139.0,100.0,31.0
1571,13,Bolívar,"13,213",clemencia,yuca,2019,900.0,900.0,7200.0,8.0,139.0,100.0,31.0
1572,13,Bolívar,"13,213",clemencia,maiz,2019,450.0,400.0,520.0,1.0,139.0,100.0,31.0
1573,13,Bolívar,"13,213",clemencia,sorgo,2019,250.0,250.0,375.0,2.0,139.0,100.0,31.0
1574,13,Bolívar,"13,213",clemencia,frijol,2019,20.0,20.0,20.0,1.0,139.0,100.0,31.0
1575,13,Bolívar,"13,213",clemencia,yuca,2019,300.0,300.0,2400.0,8.0,139.0,100.0,31.0
1576,13,Bolívar,"13,213",clemencia,arroz,2019,20.0,20.0,60.0,3.0,139.0,100.0,31.0
1577,13,Bolívar,"13,213",clemencia,limon,2019,22.0,20.0,240.0,12.0,139.0,100.0,31.0
1578,13,Bolívar,"13,213",clemencia,mango,2019,435.0,282.0,3666.0,13.0,139.0,100.0,31.0
1579,13,Bolívar,"13,213",clemencia,platano,2019,420.0,220.0,1760.0,8.0,139.0,100.0,31.0
1580,13,Bolívar,"13,204",cordoba,ajonjoli,2019,600.0,600.0,390.0,1.0,980.0,92.0,36.0
1581,13,Bolívar,"13,204",cordoba,arroz,2019,520.0,520.0,3718.0,7.0,980.0,92.0,36.0
1582,13,Bolívar,"13,204",cordoba,ñame,2019,0.0,0.0,0.0,0.0,980.0,92.0,36.0
1583,13,Bolívar,"13,204",cordoba,tabaco,2019,0.0,0.0,0.0,0.0,980.0,92.0,36.0
1584,13,Bolívar,"13,204",cordoba,yuca,2019,450.0,380.0,4560.0,12.0,980.0,92.0,36.0
1585,13,Bolívar,"13,204",cordoba,ahuyama,2019,12.0,12.0,96.0,8.0,980.0,92.0,36.0
1586,13,Bolívar,"13,204",cordoba,frijol,2019,20.0,20.0,24.0,1.0,980.0,92.0,36.0
1587,13,Bolívar,"13,204",cordoba,maiz,2019,80.0,80.0,144.0,2.0,980.0,92.0,36.0
1588,13,Bolívar,"13,204",cordoba,melon,2019,4.0,4.0,120.0,30.0,980.0,92.0,36.0
1589,13,Bolívar,"13,204",cordoba,maiz,2019,60.0,60.0,96.0,2.0,980.0,92.0,36.0
1590,13,Bolívar,"13,204",cordoba,frijol,2019,10.0,10.0,12.0,1.0,980.0,92.0,36.0
1591,13,Bolívar,"13,204",cordoba,ajonjoli,2019,900.0,850.0,680.0,1.0,980.0,92.0,36.0
1592,13,Bolívar,"13,204",cordoba,tabaco,2019,0.0,0.0,0.0,0.0,980.0,92.0,36.0
1593,13,Bolívar,"13,204",cordoba,arroz,2019,530.0,520.0,3718.0,7.0,980.0,92.0,36.0
1594,13,Bolívar,"13,204",cordoba,platano,2019,100.0,100.0,1500.0,15.0,980.0,92.0,36.0
1595,13,Bolívar,"13,244",el carmen de bolivar,maiz,2019,630.0,630.0,630.0,1.0,1571.55,62.06799336650083,27.161922280984133
1596,13,Bolívar,"13,244",el carmen de bolivar,frijol,2019,120.0,100.0,80.0,1.0,1571.55,62.06799336650083,27.161922280984133
1597,13,Bolívar,"13,244",el carmen de bolivar,tabaco,2019,200.0,180.0,216.0,1.0,1571.55,62.06799336650083,27.161922280984133
1598,13,Bolívar,"13,244",el carmen de bolivar,ñame,2019,1800.0,1440.0,17280.0,12.0,1571.55,62.06799336650083,27.161922280984133
1599,13,Bolívar,"13,244",el carmen de bolivar,ñame,2019,800.0,700.0,6300.0,9.0,1571.55,62.06799336650083,27.161922280984133
1600,13,Bolívar,"13,244",el carmen de bolivar,yuca,2019,2400.0,2200.0,22000.0,10.0,1571.55,62.06799336650083,27.161922280984133
1601,13,Bolívar,"13,244",el carmen de bolivar,aji,2019,60.0,40.0,240.0,6.0,1571.55,62.06799336650083,27.161922280984133
1602,13,Bolívar,"13,244",el carmen de bolivar,arroz,2019,400.0,350.0,550.0,2.0,1571.55,62.06799336650083,27.161922280984133
1603,13,Bolívar,"13,244",el carmen de bolivar,maiz,2019,800.0,700.0,700.0,1.0,1571.55,62.06799336650083,27.161922280984133
1604,13,Bolívar,"13,244",el carmen de bolivar,ajonjoli,2019,80.0,50.0,35.0,1.0,1571.55,62.06799336650083,27.161922280984133
1605,13,Bolívar,"13,244",el carmen de bolivar,yuca,2019,2000.0,1800.0,18000.0,10.0,1571.55,62.06799336650083,27.161922280984133
1606,13,Bolívar,"13,244",el carmen de bolivar,aguacate,2019,1590.0,1350.0,18900.0,14.0,1571.55,62.06799336650083,27.161922280984133
1607,13,Bolívar,"13,244",el carmen de bolivar,papaya,2019,9.0,9.0,243.0,27.0,1571.55,62.06799336650083,27.161922280984133
1608,13,Bolívar,"13,244",el carmen de bolivar,palma de aceite,2019,0.0,0.0,0.0,0.0,1571.55,62.06799336650083,27.161922280984133
1609,13,Bolívar,"13,244",el carmen de bolivar,cacao,2019,344.0,244.0,102.0,0.0,1571.55,62.06799336650083,27.161922280984133
1610,13,Bolívar,"13,244",el carmen de bolivar,platano,2019,1000.0,820.0,6560.0,8.0,1571.55,62.06799336650083,27.161922280984133
1611,13,Bolívar,"13,248",el guamo,maiz,2019,1500.0,1500.0,2250.0,2.0,771.8,54.0667014069828,35.59319509896324
1612,13,Bolívar,"13,248",el guamo,melon,2019,0.0,0.0,0.0,0.0,771.8,54.0667014069828,35.59319509896324
1613,13,Bolívar,"13,248",el guamo,ahuyama,2019,10.0,10.0,120.0,12.0,771.8,54.0667014069828,35.59319509896324
1614,13,Bolívar,"13,248",el guamo,frijol,2019,1.0,1.0,1.0,1.0,771.8,54.0667014069828,35.59319509896324
1615,13,Bolívar,"13,248",el guamo,ñame,2019,10.0,10.0,30.0,3.0,771.8,54.0667014069828,35.59319509896324
1616,13,Bolívar,"13,248",el guamo,yuca,2019,600.0,600.0,7200.0,12.0,771.8,54.0667014069828,35.59319509896324
1617,13,Bolívar,"13,248",el guamo,maiz,2019,1300.0,1300.0,1950.0,2.0,771.8,54.0667014069828,35.59319509896324
1618,13,Bolívar,"13,248",el guamo,ñame,2019,30.0,30.0,240.0,8.0,771.8,54.0667014069828,35.59319509896324
1619,13,Bolívar,"13,248",el guamo,yuca,2019,700.0,700.0,8400.0,12.0,771.8,54.0667014069828,35.59319509896324
1620,13,Bolívar,"13,248",el guamo,limon,2019,1.0,1.0,12.0,12.0,771.8,54.0667014069828,35.59319509896324
1621,13,Bolívar,"13,248",el guamo,naranja,2019,2.0,2.0,90.0,45.0,771.8,54.0667014069828,35.59319509896324
1622,13,Bolívar,"13,248",el guamo,pomelo,2019,0.0,0.0,0.0,0.0,771.8,54.0667014069828,35.59319509896324
1623,13,Bolívar,"13,248",el guamo,coco,2019,5.0,5.0,43.0,9.0,771.8,54.0667014069828,35.59319509896324
1624,13,Bolívar,"13,248",el guamo,mango,2019,17.0,17.0,170.0,10.0,771.8,54.0667014069828,35.59319509896324
1625,13,Bolívar,"13,248",el guamo,platano,2019,28.0,28.0,171.0,6.0,771.8,54.0667014069828,35.59319509896324
1626,13,Bolívar,"13,268",el peñon,maiz,2019,30.0,30.0,45.0,2.0,104.0,92.0,35.0
1627,13,Bolívar,"13,268",el peñon,ahuyama,2019,15.0,14.0,180.0,13.0,104.0,92.0,35.0
1628,13,Bolívar,"13,268",el peñon,frijol,2019,11.0,11.0,9.0,1.0,104.0,92.0,35.0
1629,13,Bolívar,"13,268",el peñon,yuca,2019,220.0,220.0,2200.0,10.0,104.0,92.0,35.0
1630,13,Bolívar,"13,268",el peñon,maiz,2019,30.0,25.0,35.0,1.0,104.0,92.0,35.0
1631,13,Bolívar,"13,268",el peñon,ahuyama,2019,15.0,15.0,150.0,10.0,104.0,92.0,35.0
1632,13,Bolívar,"13,268",el peñon,yuca,2019,110.0,110.0,1100.0,10.0,104.0,92.0,35.0
1633,13,Bolívar,"13,268",el peñon,arroz,2019,20.0,20.0,70.0,4.0,104.0,92.0,35.0
1634,13,Bolívar,"13,268",el peñon,arroz,2019,20.0,20.0,70.0,4.0,104.0,92.0,35.0
1635,13,Bolívar,"13,268",el peñon,frijol,2019,8.0,8.0,7.0,1.0,104.0,92.0,35.0
1636,13,Bolívar,"13,268",el peñon,aguacate,2019,9.0,9.0,108.0,12.0,104.0,92.0,35.0
1637,13,Bolívar,"13,268",el peñon,mango,2019,42.0,35.0,455.0,13.0,104.0,92.0,35.0
1638,13,Bolívar,"13,268",el peñon,piña,2019,278.0,278.0,3336.0,12.0,104.0,92.0,35.0
1639,13,Bolívar,"13,268",el peñon,palma de aceite,2019,2100.0,2100.0,7119.0,3.0,104.0,92.0,35.0
1640,13,Bolívar,"13,268",el peñon,platano,2019,158.0,158.0,632.0,4.0,104.0,92.0,35.0
1641,13,Bolívar,"13,300",hatillo de loba,maiz,2019,460.0,460.0,598.0,1.0,1179.0,79.0,36.0
1642,13,Bolívar,"13,300",hatillo de loba,ahuyama,2019,90.0,90.0,765.0,9.0,1179.0,79.0,36.0
1643,13,Bolívar,"13,300",hatillo de loba,yuca,2019,380.0,380.0,9500.0,25.0,1179.0,79.0,36.0
1644,13,Bolívar,"13,300",hatillo de loba,maiz,2019,460.0,460.0,690.0,2.0,1179.0,79.0,36.0
1645,13,Bolívar,"13,300",hatillo de loba,ahuyama,2019,90.0,90.0,765.0,9.0,1179.0,79.0,36.0
1646,13,Bolívar,"13,300",hatillo de loba,platano,2019,95.0,83.0,415.0,5.0,1179.0,79.0,36.0
1647,13,Bolívar,"13,417",magangue,arroz,2019,600.0,550.0,1375.0,3.0,1868.6750000000002,93.0,36.0
1648,13,Bolívar,"13,417",magangue,arroz,2019,650.0,600.0,2700.0,5.0,1868.6750000000002,93.0,36.0
1649,13,Bolívar,"13,417",magangue,maiz,2019,1500.0,1400.0,2100.0,2.0,1868.6750000000002,93.0,36.0
1650,13,Bolívar,"13,417",magangue,patilla,2019,100.0,80.0,1440.0,18.0,1868.6750000000002,93.0,36.0
1651,13,Bolívar,"13,417",magangue,ahuyama,2019,500.0,480.0,8640.0,18.0,1868.6750000000002,93.0,36.0
1652,13,Bolívar,"13,417",magangue,frijol,2019,110.0,110.0,110.0,1.0,1868.6750000000002,93.0,36.0
1653,13,Bolívar,"13,417",magangue,yuca,2019,500.0,450.0,4950.0,11.0,1868.6750000000002,93.0,36.0
1654,13,Bolívar,"13,417",magangue,arroz,2019,200.0,200.0,400.0,2.0,1868.6750000000002,93.0,36.0
1655,13,Bolívar,"13,417",magangue,arroz,2019,250.0,230.0,966.0,4.0,1868.6750000000002,93.0,36.0
1656,13,Bolívar,"13,417",magangue,maiz,2019,1500.0,1400.0,2800.0,2.0,1868.6750000000002,93.0,36.0
1657,13,Bolívar,"13,417",magangue,algodon,2019,0.0,0.0,0.0,0.0,1868.6750000000002,93.0,36.0
1658,13,Bolívar,"13,417",magangue,yuca,2019,500.0,500.0,6000.0,12.0,1868.6750000000002,93.0,36.0
1659,13,Bolívar,"13,417",magangue,frijol,2019,100.0,90.0,90.0,1.0,1868.6750000000002,93.0,36.0
1660,13,Bolívar,"13,417",magangue,mango,2019,126.0,126.0,3150.0,25.0,1868.6750000000002,93.0,36.0
1661,13,Bolívar,"13,417",magangue,platano,2019,130.0,130.0,910.0,7.0,1868.6750000000002,93.0,36.0
1662,13,Bolívar,"13,433",mahates,arroz,2019,40.0,40.0,308.0,8.0,1346.1666666666667,100.0,34.0
1663,13,Bolívar,"13,433",mahates,maiz,2019,1540.0,1540.0,2310.0,2.0,1346.1666666666667,100.0,34.0
1664,13,Bolívar,"13,433",mahates,melon,2019,100.0,100.0,650.0,7.0,1346.1666666666667,100.0,34.0
1665,13,Bolívar,"13,433",mahates,aji,2019,70.0,70.0,371.0,5.0,1346.1666666666667,100.0,34.0
1666,13,Bolívar,"13,433",mahates,ñame,2019,300.0,200.0,2400.0,12.0,1346.1666666666667,100.0,34.0
1667,13,Bolívar,"13,433",mahates,yuca,2019,2200.0,2200.0,22000.0,10.0,1346.1666666666667,100.0,34.0
1668,13,Bolívar,"13,433",mahates,maiz,2019,1500.0,1500.0,2250.0,2.0,1346.1666666666667,100.0,34.0
1669,13,Bolívar,"13,433",mahates,ñame,2019,0.0,0.0,0.0,0.0,1346.1666666666667,100.0,34.0
1670,13,Bolívar,"13,433",mahates,yuca,2019,1000.0,1000.0,10000.0,10.0,1346.1666666666667,100.0,34.0
1671,13,Bolívar,"13,433",mahates,citricos,2019,200.0,200.0,3000.0,15.0,1346.1666666666667,100.0,34.0
1672,13,Bolívar,"13,433",mahates,coco,2019,40.0,40.0,320.0,8.0,1346.1666666666667,100.0,34.0
1673,13,Bolívar,"13,433",mahates,mango,2019,350.0,250.0,3500.0,14.0,1346.1666666666667,100.0,34.0
1674,13,Bolívar,"13,433",mahates,palma de aceite,2019,2000.0,1500.0,5237.0,3.0,1346.1666666666667,100.0,34.0
1675,13,Bolívar,"13,433",mahates,caña,2019,300.0,300.0,240.0,1.0,1346.1666666666667,100.0,34.0
1676,13,Bolívar,"13,433",mahates,platano,2019,500.0,400.0,4800.0,12.0,1346.1666666666667,100.0,34.0
1677,13,Bolívar,"13,440",margarita,maiz,2019,260.0,259.0,907.0,4.0,1364.0,86.0,36.0
1678,13,Bolívar,"13,440",margarita,yuca,2019,245.0,244.0,6100.0,25.0,1364.0,86.0,36.0
1679,13,Bolívar,"13,440",margarita,maiz,2019,253.0,253.0,607.0,2.0,1364.0,86.0,36.0
1680,13,Bolívar,"13,440",margarita,naranja,2019,96.0,91.0,1638.0,18.0,1364.0,86.0,36.0
1681,13,Bolívar,"13,440",margarita,caña,2019,38.0,37.0,72.0,2.0,1364.0,86.0,36.0
1682,13,Bolívar,"13,440",margarita,platano,2019,120.0,110.0,880.0,8.0,1364.0,86.0,36.0
1683,13,Bolívar,"13,442",maria la baja,arroz,2019,0.0,0.0,0.0,0.0,1418.4888888888888,100.0,34.0
1684,13,Bolívar,"13,442",maria la baja,maiz,2019,3500.0,3500.0,14000.0,4.0,1418.4888888888888,100.0,34.0
1685,13,Bolívar,"13,442",maria la baja,maiz,2019,600.0,600.0,1200.0,2.0,1418.4888888888888,100.0,34.0
1686,13,Bolívar,"13,442",maria la baja,aji,2019,120.0,120.0,1440.0,12.0,1418.4888888888888,100.0,34.0
1687,13,Bolívar,"13,442",maria la baja,ñame,2019,600.0,600.0,5400.0,9.0,1418.4888888888888,100.0,34.0
1688,13,Bolívar,"13,442",maria la baja,yuca,2019,400.0,400.0,3200.0,8.0,1418.4888888888888,100.0,34.0
1689,13,Bolívar,"13,442",maria la baja,arroz,2019,400.0,400.0,1540.0,4.0,1418.4888888888888,100.0,34.0
1690,13,Bolívar,"13,442",maria la baja,maiz,2019,3200.0,3200.0,12800.0,4.0,1418.4888888888888,100.0,34.0
1691,13,Bolívar,"13,442",maria la baja,maiz,2019,900.0,900.0,1800.0,2.0,1418.4888888888888,100.0,34.0
1692,13,Bolívar,"13,442",maria la baja,ñame,2019,200.0,200.0,1800.0,9.0,1418.4888888888888,100.0,34.0
1693,13,Bolívar,"13,442",maria la baja,yuca,2019,300.0,300.0,2400.0,8.0,1418.4888888888888,100.0,34.0
1694,13,Bolívar,"13,442",maria la baja,arroz,2019,500.0,500.0,1100.0,2.0,1418.4888888888888,100.0,34.0
1695,13,Bolívar,"13,442",maria la baja,frijol,2019,20.0,20.0,40.0,2.0,1418.4888888888888,100.0,34.0
1696,13,Bolívar,"13,442",maria la baja,palma de aceite,2019,6040.0,6040.0,26359.0,4.0,1418.4888888888888,100.0,34.0
1697,13,Bolívar,"13,442",maria la baja,cacao,2019,73.0,73.0,29.0,0.0,1418.4888888888888,100.0,34.0
1698,13,Bolívar,"13,442",maria la baja,platano,2019,653.0,653.0,5224.0,8.0,1418.4888888888888,100.0,34.0
1699,13,Bolívar,"13,468",mompos,maiz,2019,500.0,470.0,1029.0,2.0,1607.225,86.5,36.0
1700,13,Bolívar,"13,468",mompos,yuca,2019,400.0,370.0,1624.0,4.0,1607.225,86.5,36.0
1701,13,Bolívar,"13,468",mompos,ahuyama,2019,185.0,180.0,3060.0,17.0,1607.225,86.5,36.0
1702,13,Bolívar,"13,468",mompos,maiz,2019,800.0,700.0,1750.0,3.0,1607.225,86.5,36.0
1703,13,Bolívar,"13,468",mompos,ahuyama,2019,600.0,550.0,3300.0,6.0,1607.225,86.5,36.0
1704,13,Bolívar,"13,468",mompos,yuca,2019,300.0,270.0,1350.0,5.0,1607.225,86.5,36.0
1705,13,Bolívar,"13,468",mompos,patilla,2019,50.0,45.0,270.0,6.0,1607.225,86.5,36.0
1706,13,Bolívar,"13,468",mompos,patilla,2019,50.0,45.0,225.0,5.0,1607.225,86.5,36.0
1707,13,Bolívar,"13,468",mompos,coco,2019,10.0,10.0,20.0,2.0,1607.225,86.5,36.0
1708,13,Bolívar,"13,468",mompos,mango,2019,30.0,30.0,100.0,4.0,1607.225,86.5,36.0
1709,13,Bolívar,"13,468",mompos,platano,2019,300.0,290.0,1200.0,4.0,1607.225,86.5,36.0
1710,13,Bolívar,"13,468",mompos,naranja,2019,20.0,20.0,160.0,8.0,1607.225,86.5,36.0
1711,13,Bolívar,"13,468",mompos,limon,2019,10.0,10.0,70.0,7.0,1607.225,86.5,36.0
1712,13,Bolívar,"13,458",montecristo,arroz,2019,1200.0,1000.0,3500.0,4.0,555.0,98.0,34.0
1713,13,Bolívar,"13,458",montecristo,arroz,2019,750.0,650.0,3978.0,6.0,555.0,98.0,34.0
1714,13,Bolívar,"13,458",montecristo,maiz,2019,1650.0,1550.0,3875.0,3.0,555.0,98.0,34.0
1715,13,Bolívar,"13,458",montecristo,patilla,2019,55.0,51.0,3060.0,60.0,555.0,98.0,34.0
1716,13,Bolívar,"13,458",montecristo,aji,2019,40.0,38.0,266.0,7.0,555.0,98.0,34.0
1717,13,Bolívar,"13,458",montecristo,frijol,2019,25.0,25.0,33.0,1.0,555.0,98.0,34.0
1718,13,Bolívar,"13,458",montecristo,yuca,2019,400.0,400.0,8280.0,21.0,555.0,98.0,34.0
1719,13,Bolívar,"13,458",montecristo,arroz,2019,1220.0,1120.0,3920.0,4.0,555.0,98.0,34.0
1720,13,Bolívar,"13,458",montecristo,arroz,2019,900.0,670.0,4522.0,7.0,555.0,98.0,34.0
1721,13,Bolívar,"13,458",montecristo,maiz,2019,610.0,600.0,360.0,1.0,555.0,98.0,34.0
1722,13,Bolívar,"13,458",montecristo,patilla,2019,15.0,12.0,672.0,56.0,555.0,98.0,34.0
1723,13,Bolívar,"13,458",montecristo,aji,2019,20.0,20.0,330.0,17.0,555.0,98.0,34.0
1724,13,Bolívar,"13,458",montecristo,frijol,2019,30.0,30.0,36.0,1.0,555.0,98.0,34.0
1725,13,Bolívar,"13,458",montecristo,yuca,2019,100.0,100.0,1500.0,15.0,555.0,98.0,34.0
1726,13,Bolívar,"13,458",montecristo,cacao,2019,18.0,12.0,5.0,0.0,555.0,98.0,34.0
1727,13,Bolívar,"13,458",montecristo,platano,2019,120.0,120.0,900.0,8.0,555.0,98.0,34.0
1728,13,Bolívar,"13,458",montecristo,sacha inchi,2019,8.0,0.0,0.0,0.0,555.0,98.0,34.0
1729,13,Bolívar,"13,473",morales,arroz,2019,120.0,120.0,540.0,5.0,144.0,100.0,33.0
1730,13,Bolívar,"13,473",morales,maiz,2019,1300.0,1200.0,3000.0,3.0,144.0,100.0,33.0
1731,13,Bolívar,"13,473",morales,frijol,2019,350.0,350.0,280.0,1.0,144.0,100.0,33.0
1732,13,Bolívar,"13,473",morales,yuca,2019,80.0,60.0,870.0,15.0,144.0,100.0,33.0
1733,13,Bolívar,"13,473",morales,ahuyama,2019,200.0,150.0,1200.0,8.0,144.0,100.0,33.0
1734,13,Bolívar,"13,473",morales,arroz,2019,300.0,300.0,1350.0,5.0,144.0,100.0,33.0
1735,13,Bolívar,"13,473",morales,maiz,2019,1500.0,1400.0,3500.0,3.0,144.0,100.0,33.0
1736,13,Bolívar,"13,473",morales,algodon,2019,24.0,24.0,19.0,1.0,144.0,100.0,33.0
1737,13,Bolívar,"13,473",morales,frijol,2019,400.0,400.0,320.0,1.0,144.0,100.0,33.0
1738,13,Bolívar,"13,473",morales,yuca,2019,900.0,850.0,8500.0,10.0,144.0,100.0,33.0
1739,13,Bolívar,"13,473",morales,palma de aceite,2019,1300.0,1040.0,3637.0,3.0,144.0,100.0,33.0
1740,13,Bolívar,"13,473",morales,cacao,2019,137.0,77.0,62.0,1.0,144.0,100.0,33.0
1741,13,Bolívar,"13,473",morales,cafe,2019,101.0,81.0,32.0,0.0,144.0,100.0,33.0
1742,13,Bolívar,"13,473",morales,caña,2019,8.0,8.0,48.0,6.0,144.0,100.0,33.0
1743,13,Bolívar,"13,473",morales,platano,2019,200.0,200.0,1200.0,6.0,144.0,100.0,33.0
1753,13,Bolívar,"13,549",pinillos,arroz,2019,400.0,360.0,720.0,2.0,2093.75,84.0,36.0
1754,13,Bolívar,"13,549",pinillos,arroz,2019,200.0,190.0,732.0,4.0,2093.75,84.0,36.0
1755,13,Bolívar,"13,549",pinillos,maiz,2019,1650.0,1630.0,3260.0,2.0,2093.75,84.0,36.0
1756,13,Bolívar,"13,549",pinillos,ahuyama,2019,160.0,160.0,2560.0,16.0,2093.75,84.0,36.0
1757,13,Bolívar,"13,549",pinillos,yuca,2019,300.0,300.0,3600.0,12.0,2093.75,84.0,36.0
1758,13,Bolívar,"13,549",pinillos,arroz,2019,150.0,140.0,280.0,2.0,2093.75,84.0,36.0
1759,13,Bolívar,"13,549",pinillos,arroz,2019,200.0,190.0,732.0,4.0,2093.75,84.0,36.0
1760,13,Bolívar,"13,549",pinillos,maiz,2019,500.0,490.0,931.0,2.0,2093.75,84.0,36.0
1761,13,Bolívar,"13,549",pinillos,ahuyama,2019,170.0,160.0,2304.0,14.0,2093.75,84.0,36.0
1762,13,Bolívar,"13,549",pinillos,yuca,2019,350.0,320.0,3840.0,12.0,2093.75,84.0,36.0
1763,13,Bolívar,"13,549",pinillos,coco,2019,4.0,3.0,12.0,4.0,2093.75,84.0,36.0
1764,13,Bolívar,"13,549",pinillos,mango,2019,20.0,20.0,400.0,20.0,2093.75,84.0,36.0
1765,13,Bolívar,"13,549",pinillos,cacao,2019,487.0,487.0,292.0,1.0,2093.75,84.0,36.0
1766,13,Bolívar,"13,549",pinillos,platano,2019,600.0,600.0,3600.0,6.0,2093.75,84.0,36.0
1767,13,Bolívar,"13,580",regidor,maiz,2019,990.0,950.0,1900.0,2.0,1396.0,96.0,34.0
1768,13,Bolívar,"13,580",regidor,yuca,2019,350.0,270.0,1890.0,7.0,1396.0,96.0,34.0
1769,13,Bolívar,"13,580",regidor,patilla,2019,120.0,80.0,1440.0,18.0,1396.0,96.0,34.0
1770,13,Bolívar,"13,580",regidor,ahuyama,2019,70.0,38.0,456.0,12.0,1396.0,96.0,34.0
1771,13,Bolívar,"13,580",regidor,arroz,2019,270.0,270.0,1515.0,6.0,1396.0,96.0,34.0
1772,13,Bolívar,"13,580",regidor,maiz,2019,990.0,940.0,1598.0,2.0,1396.0,96.0,34.0
1773,13,Bolívar,"13,580",regidor,ahuyama,2019,100.0,70.0,770.0,11.0,1396.0,96.0,34.0
1774,13,Bolívar,"13,580",regidor,patilla,2019,79.0,65.0,1105.0,17.0,1396.0,96.0,34.0
1775,13,Bolívar,"13,580",regidor,frijol,2019,30.0,20.0,14.0,1.0,1396.0,96.0,34.0
1776,13,Bolívar,"13,580",regidor,melon,2019,20.0,15.0,120.0,8.0,1396.0,96.0,34.0
